,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
11599,,60,152.0,58.0,14.0,86.0,40.2
9835,,69,188.0,98.0,24.0,112.0,40.7
2077,,29,181.0,78.0,6.0,91.0,39.3
9377,,26,176.0,84.0,15.0,92.0,40.2
11960,,75,140.0,48.0,5.0,85.0,39.1
2229,,25,163.0,63.0,15.0,96.0,39.7
2842,,47,161.0,61.0,3.0,84.0,38.8
2537,,47,182.0,86.0,30.0,114.0,40.7
194,,64,178.0,83.0,24.0,103.0,41.0
12429,,77,176.0,78.0,4.0,79.0,38.6
7362,,21,169.0,64.0,9.0,86.0,39.6
6636,,50,189.0,96.0,14.0,93.0,39.9
7498,,31,167.0,67.0,24.0,107.0,40.5
10854,,43,154.0,50.0,26.0,101.0,41.0
4042,,22,184.0,81.0,5.0,82.0,39.4
6553,,25,167.0,63.0,15.0,90.0,40.2
5505,,40,159.0,56.0,27.0,103.0,41.0
6854,,53,182.0,85.0,26.0,110.0,40.6
6761,,30,193.0,101.0,10.0,91.0,39.8
5300,,52,164.0,67.0,3.0,87.0,38.4
11569,,33,180.0,83.0,20.0,103.0,40.6
320,,39,167.0,71.0,27.0,118.0,41.1
7135,,26,163.0,69.0,16.0,105.0,40.4
1371,,68,164.0,61.0,19.0,100.0,40.6
14725,,30,167.0,72.0,12.0,95.0,40.4
2654,,65,149.0,50.0,25.0,105.0,40.4
9099,,29,157.0,55.0,18.0,102.0,40.2
11840,,42,167.0,68.0,12.0,93.0,40.0
3398,,34,176.0,76.0,18.0,95.0,40.3
8532,,43,173.0,74.0,12.0,89.0,39.9
9593,,50,159.0,60.0,7.0,91.0,39.4
11264,,36,177.0,73.0,30.0,109.0,40.9
13037,,40,173.0,79.0,15.0,100.0,40.2
12589,,36,173.0,71.0,11.0,86.0,39.7
926,,53,155.0,53.0,2.0,85.0,38.0
244,,30,163.0,58.0,22.0,109.0,40.5
7469,,40,179.0,86.0,10.0,97.0,39.9
8207,,53,151.0,49.0,27.0,105.0,41.0
143,,25,157.0,57.0,23.0,107.0,40.8
5983,,41,165.0,69.0,20.0,99.0,40.7
8151,,20,176.0,81.0,14.0,92.0,40.2
2363,,30,165.0,64.0,20.0,101.0,40.4
10970,,55,158.0,62.0,17.0,86.0,40.1
129,,32,170.0,70.0,10.0,98.0,39.7
1161,,28,176.0,78.0,27.0,112.0,40.3
10398,,39,191.0,88.0,17.0,103.0,40.3
14693,,42,189.0,97.0,18.0,102.0,40.3
5953,,47,165.0,67.0,3.0,85.0,38.5
287,,38,163.0,65.0,19.0,97.0,40.5
9380,,72,163.0,63.0,4.0,83.0,39.1
5308,,46,177.0,76.0,21.0,100.0,40.4
8681,,72,204.0,112.0,24.0,107.0,40.6
1170,,32,175.0,73.0,29.0,114.0,41.2
13036,,30,191.0,92.0,25.0,104.0,41.1
9191,,70,192.0,93.0,29.0,114.0,40.8
6792,,34,190.0,88.0,18.0,93.0,40.5
14103,,28,178.0,85.0,13.0,95.0,40.0
1859,,28,175.0,71.0,6.0,83.0,39.3
10690,,77,150.0,52.0,14.0,99.0,40.5
9910,,47,196.0,100.0,4.0,83.0,38.7
6781,,66,172.0,68.0,21.0,104.0,40.3
11095,,29,177.0,82.0,30.0,109.0,40.5
13127,,70,182.0,91.0,26.0,108.0,40.7
3121,,49,181.0,78.0,1.0,80.0,37.8
8579,,37,178.0,88.0,7.0,86.0,39.2
1311,,21,178.0,77.0,13.0,97.0,40.0
1032,,38,194.0,101.0,14.0,90.0,39.8
8339,,34,156.0,56.0,17.0,93.0,40.3
10012,,31,182.0,71.0,20.0,98.0,40.7
6382,,28,154.0,60.0,25.0,102.0,40.7
7910,,51,185.0,85.0,24.0,102.0,40.4
931,,33,171.0,74.0,7.0,95.0,39.4
691,,48,182.0,80.0,10.0,92.0,40.0
12907,,61,180.0,90.0,4.0,85.0,39.2
6364,,53,193.0,94.0,23.0,101.0,40.8
1909,,67,212.0,124.0,16.0,87.0,40.1
9021,,37,162.0,59.0,10.0,90.0,39.8
13375,,41,177.0,69.0,5.0,82.0,39.1
14176,,38,157.0,58.0,20.0,103.0,40.5
44,,54,169.0,66.0,3.0,80.0,38.9
3939,,76,182.0,89.0,15.0,96.0,40.4
14550,,23,154.0,57.0,6.0,74.0,39.2
7108,,26,197.0,98.0,5.0,77.0,39.2
9241,,54,163.0,60.0,28.0,114.0,41.0
4319,,56,169.0,65.0,26.0,100.0,40.9
2965,,27,166.0,68.0,8.0,90.0,39.3
3969,,40,189.0,91.0,25.0,99.0,40.6
14869,,30,175.0,67.0,2.0,85.0,38.1
12198,,22,169.0,62.0,19.0,99.0,40.3
12909,,61,169.0,72.0,29.0,110.0,41.0
7478,,20,158.0,54.0,3.0,81.0,38.1
6308,,24,161.0,62.0,11.0,90.0,39.9
4159,,34,169.0,65.0,2.0,82.0,37.8
3092,,58,161.0,61.0,11.0,87.0,39.9
13795,,25,166.0,67.0,3.0,79.0,38.4
7954,,47,176.0,67.0,4.0,87.0,38.6
5555,,20,190.0,93.0,16.0,99.0,40.2
3982,,20,152.0,53.0,3.0,76.0,38.3
9929,,20,166.0,71.0,14.0,96.0,40.1
6940,,28,168.0,66.0,28.0,109.0,40.7
1404,,34,180.0,83.0,26.0,93.0,40.5
3195,,35,155.0,55.0,11.0,87.0,39.7
13625,,53,167.0,74.0,18.0,101.0,40.3
11335,,20,182.0,85.0,3.0,81.0,38.6
9746,,71,176.0,81.0,20.0,98.0,40.7
969,,61,158.0,60.0,23.0,102.0,40.5
12159,,76,156.0,56.0,28.0,102.0,41.0
6543,,24,163.0,59.0,8.0,90.0,39.6
9117,,28,186.0,82.0,12.0,94.0,39.6
2843,,22,171.0,69.0,12.0,90.0,39.8
2851,,69,194.0,104.0,17.0,101.0,40.2
12344,,41,176.0,73.0,9.0,84.0,39.7
12762,,42,159.0,64.0,15.0,87.0,39.8
5956,,50,152.0,52.0,26.0,105.0,40.9
10609,,56,164.0,67.0,11.0,86.0,39.9
11956,,52,170.0,67.0,19.0,101.0,40.5
4471,,70,178.0,81.0,8.0,93.0,39.5
10133,,42,167.0,71.0,19.0,111.0,40.2
12031,,63,169.0,69.0,12.0,90.0,39.9
1789,,34,170.0,68.0,23.0,103.0,40.5
12402,,46,163.0,62.0,12.0,96.0,40.1
2059,,24,190.0,95.0,13.0,93.0,40.2
7143,,20,192.0,86.0,1.0,81.0,38.1
9362,,26,169.0,66.0,4.0,82.0,38.6
1902,,42,182.0,87.0,21.0,107.0,40.1
4686,,57,161.0,61.0,30.0,116.0,41.0
10143,,77,151.0,53.0,16.0,94.0,40.5
8090,,58,195.0,103.0,22.0,99.0,40.4
4922,,25,171.0,60.0,25.0,112.0,40.8
6785,,62,170.0,69.0,27.0,113.0,40.6
13341,,50,172.0,71.0,15.0,84.0,40.3
75,,27,168.0,64.0,2.0,76.0,38.2
2345,,54,157.0,54.0,18.0,101.0,40.9
6447,,38,156.0,61.0,23.0,100.0,40.4
8430,,61,174.0,73.0,25.0,117.0,40.6
8622,,24,166.0,68.0,18.0,92.0,40.4
4586,,22,175.0,66.0,7.0,90.0,39.3
14440,,46,187.0,88.0,7.0,97.0,39.5
9656,,46,189.0,98.0,14.0,100.0,40.3
9341,,33,201.0,105.0,27.0,103.0,40.9
12616,,42,169.0,66.0,21.0,108.0,40.3
1553,,59,157.0,66.0,6.0,83.0,39.3
5874,,22,174.0,81.0,28.0,107.0,40.7
8432,,20,166.0,58.0,8.0,88.0,39.9
8975,,62,184.0,83.0,8.0,75.0,39.5
14544,,62,162.0,60.0,10.0,91.0,40.1
14634,,55,146.0,49.0,20.0,92.0,40.2
9169,,32,180.0,86.0,23.0,97.0,40.5
11204,,31,182.0,82.0,9.0,97.0,39.7
5695,,53,175.0,75.0,3.0,75.0,38.7
2941,,23,177.0,73.0,23.0,108.0,40.6
9975,,51,191.0,92.0,4.0,78.0,38.9
10010,,37,147.0,51.0,18.0,100.0,40.7
7381,,56,198.0,99.0,6.0,86.0,39.2
12077,,20,205.0,100.0,7.0,95.0,39.8
1620,,54,171.0,68.0,6.0,82.0,39.2
14987,,42,181.0,77.0,23.0,102.0,40.7
7905,,69,168.0,67.0,26.0,104.0,40.9
10553,,35,171.0,71.0,25.0,91.0,40.5
13153,,35,202.0,112.0,15.0,92.0,40.1
6782,,61,155.0,58.0,26.0,115.0,40.6
12246,,25,162.0,56.0,30.0,106.0,40.4
13169,,23,165.0,70.0,4.0,76.0,38.9
13306,,24,153.0,48.0,21.0,101.0,40.2
1609,,34,185.0,75.0,14.0,93.0,40.0
3096,,32,170.0,68.0,1.0,76.0,37.7
2415,,30,174.0,69.0,14.0,86.0,40.6
10962,,23,150.0,48.0,26.0,108.0,40.6
2017,,36,183.0,88.0,6.0,88.0,38.8
2971,,31,158.0,64.0,24.0,94.0,40.4
14703,,20,193.0,89.0,20.0,94.0,40.1
3246,,60,159.0,53.0,6.0,87.0,39.5
124,,67,201.0,96.0,18.0,105.0,40.5
1106,,32,182.0,83.0,17.0,108.0,40.4
1814,,77,170.0,74.0,24.0,107.0,40.8
14116,,31,164.0,57.0,18.0,94.0,40.3
13742,,56,174.0,69.0,5.0,85.0,39.1
8790,,63,146.0,45.0,14.0,101.0,40.1
2123,,26,180.0,76.0,11.0,90.0,40.1
14088,,75,161.0,60.0,16.0,84.0,40.0
12925,,51,157.0,58.0,26.0,102.0,40.7
10715,,31,153.0,60.0,12.0,93.0,40.0
8970,,35,194.0,98.0,24.0,103.0,40.6
14500,,23,151.0,53.0,26.0,102.0,40.7
2197,,23,193.0,93.0,29.0,103.0,41.1
4051,,69,195.0,95.0,10.0,92.0,39.6
1216,,68,185.0,85.0,26.0,102.0,40.5
7701,,20,171.0,72.0,25.0,107.0,40.7
725,,71,163.0,65.0,11.0,90.0,40.0
9170,,58,158.0,57.0,12.0,89.0,40.0
808,,46,168.0,64.0,2.0,85.0,37.7
11224,,78,161.0,56.0,25.0,106.0,40.6
10438,,74,184.0,88.0,7.0,88.0,39.4
4906,,30,184.0,79.0,12.0,95.0,40.1
13879,,42,178.0,74.0,11.0,93.0,40.0
13557,,63,171.0,68.0,23.0,100.0,40.7
3962,,25,166.0,65.0,6.0,89.0,39.2
12382,,22,160.0,59.0,3.0,90.0,38.8
2671,,32,161.0,63.0,17.0,99.0,40.3
9530,,38,190.0,91.0,26.0,113.0,40.8
1764,,32,162.0,63.0,14.0,88.0,39.9
10711,,56,200.0,99.0,12.0,92.0,40.2
607,,31,179.0,77.0,9.0,92.0,40.1
9438,,43,172.0,69.0,3.0,84.0,38.8
9709,,20,182.0,86.0,3.0,87.0,38.6
3217,,72,146.0,51.0,18.0,93.0,40.2
5737,,46,188.0,83.0,25.0,101.0,40.7
8479,,28,163.0,62.0,19.0,93.0,40.4
2053,,30,203.0,99.0,3.0,87.0,38.5
3164,,40,172.0,80.0,11.0,98.0,40.1
10508,,21,160.0,57.0,3.0,91.0,38.7
14129,,36,159.0,62.0,23.0,105.0,40.5
14788,,21,158.0,59.0,19.0,95.0,40.6
1657,,69,203.0,107.0,24.0,111.0,41.3
8069,,20,168.0,67.0,15.0,101.0,40.2
8644,,74,178.0,71.0,20.0,101.0,40.5
2710,,32,176.0,80.0,25.0,102.0,40.6
13748,,56,179.0,87.0,20.0,107.0,40.4
7549,,37,185.0,83.0,26.0,106.0,41.0
4266,,36,165.0,62.0,6.0,83.0,39.3
6715,,29,193.0,89.0,8.0,88.0,39.4
422,,68,166.0,75.0,28.0,112.0,40.8
5316,,28,169.0,68.0,3.0,81.0,38.5
8849,,75,156.0,60.0,7.0,81.0,39.5
2845,,41,162.0,60.0,30.0,104.0,41.3
4066,,42,192.0,95.0,30.0,107.0,40.7
13209,,25,173.0,72.0,19.0,104.0,40.4
5244,,61,167.0,74.0,10.0,86.0,40.1
1001,,39,155.0,54.0,26.0,105.0,41.1
4198,,33,165.0,67.0,4.0,88.0,39.1
2418,,64,180.0,90.0,13.0,90.0,39.8
11707,,31,194.0,94.0,29.0,111.0,40.9
3575,,76,172.0,75.0,4.0,76.0,38.9
6726,,50,168.0,61.0,2.0,89.0,38.1
3847,,26,195.0,97.0,7.0,84.0,39.4
961,,35,175.0,80.0,26.0,106.0,40.7
9621,,69,189.0,93.0,10.0,92.0,39.9
10439,,49,173.0,69.0,23.0,113.0,40.5
14884,,37,174.0,75.0,19.0,98.0,40.6
757,,46,175.0,80.0,21.0,97.0,40.5
5313,,22,155.0,49.0,23.0,97.0,40.9
2284,,74,198.0,104.0,11.0,92.0,39.7
14224,,38,189.0,93.0,13.0,90.0,39.8
4827,,33,185.0,91.0,17.0,91.0,40.1
13279,,34,152.0,51.0,13.0,93.0,39.9
807,,58,190.0,87.0,23.0,98.0,40.9
3907,,56,179.0,87.0,5.0,95.0,39.1
7023,,33,182.0,88.0,6.0,89.0,39.3
1956,,40,160.0,59.0,7.0,81.0,39.8
9343,,25,204.0,105.0,10.0,83.0,39.4
10259,,58,151.0,56.0,8.0,92.0,39.5
12217,,68,163.0,59.0,28.0,107.0,40.8
2402,,23,160.0,59.0,11.0,88.0,40.2
10772,,52,185.0,94.0,7.0,84.0,39.5
1073,,40,185.0,87.0,25.0,102.0,40.7
6524,,61,153.0,62.0,15.0,89.0,40.3
12754,,48,175.0,73.0,10.0,87.0,39.8
14991,,51,181.0,87.0,9.0,91.0,39.6
8095,,22,185.0,83.0,11.0,86.0,40.0
11164,,77,176.0,78.0,29.0,112.0,40.8
12573,,24,166.0,65.0,24.0,114.0,40.8
11202,,26,172.0,67.0,22.0,120.0,40.9
11966,,40,178.0,74.0,21.0,102.0,40.7
1003,,35,178.0,79.0,3.0,82.0,38.7
7658,,52,141.0,47.0,15.0,101.0,40.2
13653,,41,186.0,81.0,10.0,95.0,39.3
7566,,37,172.0,67.0,9.0,86.0,40.1
13851,,43,139.0,45.0,12.0,90.0,40.0
5368,,29,173.0,73.0,18.0,104.0,40.8
12102,,60,168.0,64.0,6.0,84.0,39.4
6289,,48,185.0,82.0,2.0,84.0,38.4
9970,,27,182.0,79.0,29.0,103.0,41.1
14496,,55,158.0,54.0,27.0,105.0,41.0
13024,,69,174.0,83.0,24.0,108.0,40.8
985,,45,159.0,62.0,8.0,94.0,39.6
10762,,42,169.0,64.0,7.0,88.0,39.4
6169,,68,168.0,67.0,26.0,103.0,40.7
11469,,62,189.0,95.0,6.0,88.0,39.3
7384,,27,181.0,83.0,6.0,86.0,39.4
10943,,28,186.0,89.0,13.0,90.0,39.7
13702,,68,184.0,93.0,21.0,95.0,41.0
9726,,38,190.0,87.0,28.0,99.0,41.1
14053,,43,161.0,59.0,4.0,75.0,39.7
2462,,68,191.0,97.0,5.0,76.0,38.9
268,,49,168.0,67.0,21.0,98.0,40.4
7962,,71,180.0,89.0,6.0,96.0,39.2
3580,,54,159.0,60.0,19.0,104.0,40.6
71,,57,163.0,68.0,29.0,109.0,40.7
12174,,24,153.0,57.0,21.0,105.0,40.2
14293,,45,184.0,85.0,10.0,90.0,39.8
2821,,28,187.0,90.0,25.0,110.0,40.7
13458,,59,171.0,71.0,26.0,99.0,40.8
589,,22,152.0,50.0,10.0,94.0,39.5
10467,,43,157.0,55.0,28.0,108.0,40.9
9871,,74,170.0,76.0,29.0,109.0,41.0
11054,,34,156.0,56.0,12.0,89.0,40.1
14985,,46,168.0,66.0,4.0,78.0,39.1
10819,,41,172.0,78.0,4.0,83.0,39.1
3758,,23,179.0,70.0,25.0,111.0,40.8
6845,,20,196.0,102.0,2.0,81.0,38.0
2028,,20,155.0,60.0,21.0,102.0,40.5
8869,,58,185.0,89.0,2.0,89.0,38.4
12240,,36,166.0,65.0,12.0,95.0,40.2
5454,,50,160.0,58.0,17.0,92.0,40.1
9906,,51,180.0,84.0,24.0,98.0,40.7
11669,,56,187.0,91.0,17.0,92.0,40.4
9830,,38,193.0,99.0,11.0,94.0,39.9
13984,,64,157.0,60.0,13.0,94.0,40.1
2432,,20,164.0,65.0,25.0,105.0,40.5
4647,,58,169.0,72.0,6.0,89.0,39.1
8469,,36,176.0,74.0,23.0,108.0,40.8
13223,,36,156.0,58.0,29.0,112.0,41.1
896,,73,187.0,96.0,2.0,91.0,38.0
12333,,74,163.0,57.0,26.0,102.0,40.7
1587,,28,176.0,66.0,6.0,86.0,39.6
6686,,30,163.0,63.0,30.0,111.0,40.9
1719,,30,194.0,91.0,26.0,112.0,40.7
6100,,70,189.0,94.0,23.0,107.0,40.5
3806,,34,187.0,81.0,18.0,107.0,40.3
8806,,70,184.0,84.0,26.0,110.0,40.7
11501,,59,182.0,83.0,7.0,89.0,39.4
3961,,23,167.0,61.0,10.0,92.0,39.6
14250,,39,171.0,78.0,19.0,94.0,40.7
7036,,28,188.0,83.0,24.0,102.0,40.8
14708,,45,181.0,82.0,14.0,86.0,40.1
890,,21,176.0,64.0,4.0,75.0,38.9
13518,,58,149.0,61.0,30.0,105.0,40.8
4006,,44,154.0,62.0,18.0,96.0,40.4
4939,,48,195.0,94.0,14.0,100.0,40.1
14202,,35,163.0,62.0,18.0,100.0,40.1
9713,,63,196.0,101.0,9.0,95.0,39.5
5898,,39,192.0,96.0,5.0,88.0,39.4
13424,,28,164.0,64.0,27.0,107.0,40.9
11962,,23,176.0,77.0,9.0,82.0,40.0
11304,,32,176.0,74.0,21.0,106.0,40.5
584,,28,176.0,77.0,25.0,96.0,40.9
3932,,33,174.0,79.0,17.0,100.0,40.5
1260,,79,174.0,76.0,26.0,112.0,40.7
10456,,46,159.0,56.0,19.0,102.0,40.4
310,,55,176.0,72.0,5.0,84.0,39.3
1716,,47,187.0,95.0,12.0,90.0,40.4
6009,,39,175.0,66.0,15.0,86.0,40.3
2052,,24,163.0,66.0,19.0,118.0,40.5
10588,,51,177.0,85.0,10.0,87.0,39.8
4668,,21,162.0,60.0,26.0,98.0,40.6
4298,,49,152.0,53.0,26.0,104.0,40.7
6646,,37,188.0,92.0,13.0,93.0,40.1
3783,,40,145.0,49.0,1.0,87.0,38.0
1008,,40,169.0,70.0,22.0,101.0,40.5
7347,,62,181.0,76.0,4.0,87.0,39.0
12503,,54,161.0,60.0,14.0,96.0,40.4
14057,,69,169.0,67.0,30.0,113.0,40.8
8383,,38,153.0,52.0,19.0,100.0,40.4
11091,,51,172.0,82.0,23.0,103.0,40.5
4059,,25,159.0,59.0,21.0,96.0,40.9
8721,,51,141.0,48.0,12.0,87.0,39.9
90,,68,171.0,80.0,22.0,95.0,40.5
1987,,22,200.0,104.0,17.0,92.0,40.3
12606,,22,183.0,78.0,14.0,109.0,39.9
14166,,70,186.0,90.0,6.0,84.0,39.3
7279,,27,175.0,73.0,13.0,93.0,40.0
12033,,66,157.0,58.0,15.0,88.0,40.4
10850,,20,203.0,105.0,20.0,98.0,40.6
13017,,33,169.0,70.0,13.0,89.0,39.8
14239,,39,192.0,95.0,25.0,99.0,41.3
13015,,33,166.0,65.0,19.0,100.0,40.3
12904,,48,166.0,65.0,12.0,97.0,40.2
2925,,22,163.0,64.0,28.0,105.0,40.9
9981,,32,188.0,91.0,30.0,128.0,40.9
8185,,48,188.0,86.0,11.0,91.0,39.6
5884,,52,157.0,59.0,6.0,78.0,39.4
2341,,74,163.0,64.0,29.0,106.0,40.8
13038,,45,171.0,79.0,11.0,87.0,40.0
10649,,39,158.0,59.0,24.0,97.0,40.7
627,,52,174.0,69.0,7.0,88.0,39.2
10065,,39,166.0,56.0,16.0,100.0,40.3
7545,,75,158.0,57.0,12.0,87.0,40.0
12034,,27,168.0,68.0,4.0,90.0,39.0
4765,,68,203.0,102.0,21.0,111.0,40.9
14408,,45,166.0,63.0,28.0,121.0,41.1
12657,,33,167.0,69.0,15.0,87.0,40.5
128,,21,186.0,79.0,29.0,111.0,41.0
13293,,48,186.0,89.0,16.0,91.0,40.5
10411,,34,173.0,73.0,27.0,103.0,40.8
4182,,27,180.0,80.0,13.0,93.0,40.0
7299,,51,179.0,78.0,15.0,89.0,40.0
6995,,42,183.0,88.0,22.0,106.0,40.3
2398,,37,176.0,76.0,26.0,115.0,40.5
13431,,25,152.0,58.0,2.0,86.0,38.1
1186,,66,153.0,55.0,13.0,90.0,40.0
11803,,24,193.0,88.0,16.0,94.0,40.1
14575,,32,150.0,51.0,6.0,87.0,39.3
5314,,67,186.0,93.0,12.0,93.0,39.7
9220,,41,186.0,88.0,7.0,86.0,39.5
4247,,50,164.0,62.0,17.0,107.0,40.4
14329,,44,195.0,97.0,12.0,91.0,40.2
9107,,25,158.0,62.0,10.0,90.0,39.7
1096,,27,166.0,66.0,27.0,106.0,40.5
6653,,49,173.0,72.0,16.0,94.0,40.3
1273,,20,181.0,78.0,23.0,102.0,40.6
5698,,28,166.0,62.0,22.0,99.0,40.5
13979,,65,182.0,83.0,14.0,91.0,40.3
8728,,32,168.0,72.0,29.0,102.0,40.8
6797,,44,181.0,79.0,25.0,100.0,40.8
6615,,79,170.0,68.0,30.0,111.0,41.2
3358,,26,190.0,88.0,14.0,95.0,39.7
7755,,78,190.0,93.0,27.0,115.0,41.1
183,,24,178.0,77.0,19.0,98.0,40.1
11846,,58,156.0,56.0,27.0,117.0,40.7
11315,,26,191.0,93.0,25.0,105.0,40.9
6513,,62,182.0,84.0,21.0,106.0,40.5
4567,,51,180.0,83.0,15.0,87.0,40.5
6603,,48,184.0,86.0,11.0,95.0,39.9
12434,,28,171.0,69.0,2.0,75.0,37.8
1961,,74,189.0,87.0,9.0,93.0,39.8
4992,,24,170.0,70.0,29.0,99.0,41.2
4891,,52,185.0,86.0,26.0,98.0,40.7
8039,,51,184.0,82.0,7.0,86.0,39.5
5869,,20,147.0,48.0,12.0,88.0,39.6
14227,,58,189.0,96.0,27.0,107.0,40.8
6226,,58,127.0,40.0,29.0,102.0,40.8
11265,,21,163.0,58.0,2.0,84.0,38.1
10610,,43,187.0,98.0,25.0,97.0,40.7
1251,,38,163.0,59.0,6.0,76.0,39.5
3176,,44,162.0,62.0,25.0,102.0,41.1
3359,,43,192.0,100.0,16.0,100.0,40.5
10305,,20,175.0,71.0,16.0,98.0,40.2
9624,,39,161.0,61.0,1.0,82.0,37.7
11600,,25,173.0,69.0,29.0,117.0,41.0
13493,,35,190.0,92.0,20.0,94.0,40.8
7411,,22,185.0,85.0,24.0,107.0,40.4
7538,,45,184.0,85.0,16.0,91.0,39.9
1051,,44,171.0,80.0,26.0,112.0,40.8
9221,,46,175.0,74.0,1.0,77.0,37.9
8464,,33,175.0,70.0,21.0,104.0,40.6
4763,,52,152.0,51.0,15.0,97.0,40.1
14825,,79,199.0,101.0,11.0,97.0,40.1
1874,,79,158.0,62.0,13.0,85.0,40.0
9278,,20,184.0,77.0,8.0,96.0,39.8
7282,,58,194.0,90.0,16.0,97.0,40.3
9008,,25,195.0,93.0,17.0,96.0,40.6
11412,,30,167.0,65.0,22.0,98.0,40.7
4322,,69,184.0,87.0,18.0,91.0,40.0
9448,,35,179.0,74.0,26.0,116.0,40.7
5831,,30,187.0,91.0,15.0,96.0,40.0
12820,,41,182.0,87.0,14.0,100.0,39.7
10098,,27,169.0,68.0,4.0,90.0,38.9
9730,,72,172.0,77.0,9.0,89.0,39.6
13145,,49,178.0,68.0,21.0,97.0,40.5
11659,,25,169.0,75.0,26.0,106.0,41.0
4485,,45,193.0,93.0,2.0,87.0,38.4
8615,,55,160.0,64.0,30.0,105.0,40.8
3924,,65,157.0,59.0,13.0,91.0,40.0
14219,,31,178.0,80.0,11.0,95.0,39.6
9563,,32,167.0,72.0,9.0,86.0,39.5
11065,,51,198.0,95.0,19.0,98.0,40.5
7850,,41,169.0,62.0,9.0,85.0,40.0
12109,,28,191.0,83.0,7.0,80.0,39.4
3113,,60,194.0,93.0,5.0,87.0,39.1
3303,,68,175.0,72.0,15.0,92.0,40.2
9536,,25,177.0,76.0,13.0,87.0,40.0
1690,,26,197.0,101.0,3.0,86.0,38.5
9634,,36,173.0,78.0,30.0,114.0,40.6
5048,,53,189.0,88.0,12.0,93.0,40.1
10097,,33,160.0,56.0,20.0,95.0,40.3
3308,,63,194.0,103.0,25.0,94.0,40.8
1504,,49,176.0,73.0,4.0,89.0,38.8
1806,,31,157.0,58.0,24.0,104.0,40.4
3871,,24,159.0,58.0,30.0,112.0,40.9
9967,,44,179.0,82.0,29.0,108.0,40.8
3791,,26,188.0,91.0,28.0,110.0,40.7
14285,,31,174.0,70.0,7.0,88.0,39.5
11592,,78,185.0,85.0,24.0,97.0,40.9
11515,,36,179.0,83.0,23.0,109.0,40.5
1717,,46,170.0,69.0,26.0,103.0,40.6
2696,,38,177.0,79.0,28.0,107.0,41.0
1848,,40,169.0,70.0,18.0,97.0,40.5
4512,,35,164.0,68.0,4.0,79.0,38.8
11133,,26,163.0,57.0,11.0,97.0,39.8
6622,,32,202.0,108.0,18.0,97.0,40.3
3435,,26,186.0,82.0,2.0,77.0,37.9
10151,,67,180.0,83.0,19.0,104.0,40.8
142,,49,164.0,63.0,5.0,91.0,38.9
10502,,44,158.0,57.0,28.0,111.0,41.0
6992,,79,160.0,55.0,10.0,88.0,39.9
13382,,63,179.0,81.0,6.0,88.0,39.2
9878,,74,186.0,88.0,20.0,95.0,40.4
1117,,31,189.0,88.0,12.0,98.0,40.1
1756,,67,154.0,58.0,9.0,92.0,39.9
497,,25,188.0,89.0,6.0,92.0,39.6
6751,,73,190.0,99.0,5.0,85.0,38.9
870,,21,187.0,92.0,4.0,81.0,38.5
3357,,65,189.0,98.0,27.0,125.0,40.9
9104,,45,191.0,91.0,14.0,94.0,39.9
7678,,27,190.0,85.0,5.0,86.0,39.3
721,,22,184.0,85.0,28.0,105.0,40.6
886,,26,187.0,91.0,15.0,95.0,40.1
14404,,39,163.0,59.0,5.0,82.0,39.1
10988,,56,159.0,61.0,20.0,101.0,40.8
12451,,59,193.0,93.0,7.0,94.0,39.3
8347,,63,160.0,63.0,8.0,90.0,39.3
8102,,73,178.0,78.0,29.0,115.0,40.9
13042,,20,160.0,57.0,9.0,89.0,39.4
11974,,42,174.0,67.0,10.0,88.0,39.6
314,,53,168.0,69.0,11.0,89.0,40.0
14996,,27,165.0,65.0,6.0,85.0,39.2
14736,,50,155.0,58.0,24.0,104.0,40.6
4204,,21,172.0,71.0,10.0,88.0,39.8
5850,,70,170.0,76.0,12.0,101.0,40.2
6129,,21,182.0,82.0,3.0,92.0,38.6
5447,,29,169.0,64.0,21.0,95.0,40.3
3129,,31,190.0,87.0,19.0,94.0,40.4
1996,,44,180.0,74.0,13.0,98.0,39.9
11117,,63,178.0,76.0,15.0,98.0,39.9
3968,,68,141.0,48.0,2.0,85.0,38.2
11841,,22,195.0,88.0,28.0,106.0,40.8
336,,37,200.0,100.0,12.0,91.0,40.1
11842,,44,178.0,80.0,23.0,108.0,41.1
12554,,27,165.0,61.0,14.0,92.0,40.4
10384,,27,184.0,73.0,13.0,91.0,40.3
2985,,24,172.0,77.0,27.0,105.0,41.0
4620,,24,199.0,102.0,4.0,86.0,39.2
6531,,45,163.0,58.0,18.0,107.0,40.4
9857,,20,180.0,82.0,8.0,96.0,39.5
3558,,26,182.0,85.0,3.0,84.0,38.8
13675,,59,201.0,100.0,20.0,102.0,40.4
3416,,52,197.0,99.0,5.0,79.0,39.2
307,,25,185.0,89.0,27.0,104.0,40.8
14892,,40,170.0,68.0,21.0,99.0,40.8
11370,,44,177.0,71.0,24.0,104.0,40.5
348,,39,191.0,86.0,23.0,97.0,40.6
5918,,51,185.0,95.0,18.0,102.0,40.3
13180,,58,181.0,85.0,5.0,84.0,39.0
7243,,58,167.0,66.0,25.0,106.0,40.5
14259,,57,164.0,64.0,27.0,108.0,41.1
4482,,22,191.0,93.0,14.0,98.0,40.2
9421,,38,171.0,75.0,26.0,101.0,40.6
8263,,46,193.0,98.0,1.0,79.0,37.8
